Date,Term1_Futures_Price,Term1_Volume,Term1_OpenInterest,Term1_ContractSpec,Term1_SettlementDate,Term1_TTM,Term2_Futures_Price,Term2_Volume,Term2_OpenInterest,Term2_ContractSpec,Term2_SettlementDate,Term2_TTM,Index,OIS,CumDiv_current,Daily_Div_x,CumDiv_Term1,Daily_Div_y,CumDiv_Term2,Div_Sum1,Div_Sum2,Div_Sum1_Comp,Div_Sum2_Comp,implied_forward_raw,cal_NDX_rf,ois_fwd_raw,ois_fwd_NDX,spread_NDX,spread_NDX_filtered
2018-04-05,6600.25,492118.0,238723.0,JUN 18,2018-06-15,71.0,6627.5,869.0,10360.0,SEP 18,2018-09-21,169.0,NDX,0.017425,351.9152309999998,0.0,366.8780469999997,0.0,386.30545499999965,14.962815999999918,34.390223999999876,14.988526585951028,34.53088121026487,0.007073419111988111,2.5983988574650203,0.00472722664825409,1.736532238134156,86.18666193308644,0.8618666193308644
2018-04-06,6454.75,626876.0,239372.0,JUN 18,2018-06-15,70.0,6481.5,1561.0,10592.0,SEP 18,2018-09-21,168.0,NDX,0.0174145,351.9152309999998,0.0,366.8780469999997,0.0,386.30545499999965,14.962815999999918,34.390223999999876,14.988149190480808,34.52996466303107,0.007155129683006134,2.62841498559409,0.004724615618588057,1.7355730843792865,89.28419012148036,0.8928419012148037
2018-04-09,6497.0,476016.0,233897.0,JUN 18,2018-06-15,67.0,6523.5,1806.0,10679.0,SEP 18,2018-09-21,165.0,NDX,0.01746,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.899392520193945,34.4398854062899,0.0070702094904875334,2.5972198128321553,0.004737605152058455,1.7403447497357591,85.68750630963962,0.8568750630963962
2018-04-10,6624.25,540707.0,232193.0,JUN 18,2018-06-15,66.0,6650.25,2107.0,10675.0,SEP 18,2018-09-21,164.0,NDX,0.017535,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.899134063176946,34.43963957076057,0.0068593888445631634,2.5197754939211623,0.004758120498793206,1.747880999556688,77.18944943644743,0.7718944943644743
2018-04-11,6592.75,438020.0,232226.0,JUN 18,2018-06-15,65.0,6618.75,839.0,10654.0,SEP 18,2018-09-21,163.0,NDX,0.01756,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.898805362046614,34.438998302112346,0.006892041977641039,2.531770522398749,0.004765114163039819,1.750450100708505,78.1320421690244,0.7813204216902441
2018-04-12,6670.75,356462.0,230826.0,JUN 18,2018-06-15,64.0,6696.75,849.0,10593.0,SEP 18,2018-09-21,162.0,NDX,0.01764,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.898548351231947,34.43877914640791,0.006811639957713167,2.502235086506878,0.00478698800561439,1.758485389817531,74.37496966893468,0.7437496966893469
2018-04-13,6640.75,460289.0,226885.0,JUN 18,2018-06-15,63.0,6666.75,1781.0,10513.0,SEP 18,2018-09-21,161.0,NDX,0.017684,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.898241177856347,34.43827623170875,0.006842313987103665,2.513503097303387,0.004799125922784642,1.7629442165331337,75.05588807702534,0.7505588807702535
2018-04-16,6712.0,322800.0,226204.0,JUN 18,2018-06-15,60.0,6738.25,406.0,10501.0,SEP 18,2018-09-21,158.0,NDX,0.0176699999999999,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.897127767339946,34.43564331413257,0.006806780998298123,2.500450162640127,0.004796042322028349,1.7618114652349037,73.86386974052232,0.7386386974052233
2018-04-17,6828.75,323546.0,227739.0,JUN 18,2018-06-15,59.0,6855.25,671.0,10395.0,SEP 18,2018-09-21,157.0,NDX,0.017785,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.89690288287711,34.43566165651218,0.0067272259114130595,2.471225845008879,0.004827401486691807,1.7733311583765823,69.78946866322966,0.6978946866322966
2018-04-18,6843.5,296729.0,221766.0,JUN 18,2018-06-15,58.0,6870.0,340.0,10374.0,SEP 18,2018-09-21,156.0,NDX,0.017843,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.896604944536413,34.43524540360137,0.006712741054647475,2.46590487721744,0.004843337940625636,1.7791853659441113,68.67195112733289,0.6867195112733289
2018-04-19,6780.0,373937.0,219795.0,JUN 18,2018-06-15,57.0,6806.25,536.0,10358.0,SEP 18,2018-09-21,155.0,NDX,0.01791,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.896315208228947,34.4348900855049,0.006738671607805502,2.4754303865407965,0.004861713396236755,1.7859355333114613,68.94948532293353,0.6894948532293352
2018-04-20,6676.25,413144.0,228733.0,JUN 18,2018-06-15,56.0,6702.75,786.0,10347.0,SEP 18,2018-09-21,154.0,NDX,0.017949,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.895990308544746,34.43432294865583,0.006880485451489449,2.527525267894083,0.004872512287525499,1.7899024729685507,73.76227949255325,0.7376227949255325
2018-04-23,6667.0,382588.0,227141.0,JUN 18,2018-06-15,53.0,6693.0,2214.0,11009.0,SEP 18,2018-09-21,151.0,NDX,0.01803,352.00282299999975,0.0,366.8780469999997,0.0,386.30545499999965,14.875223999999946,34.3026319999999,14.894966521252947,34.43234025652624,0.006815038842039822,2.5034836562595264,0.004895172838298434,1.7982267569259553,70.5256899333571,0.705256899333571
2018-04-24,6526.75,622492.0,232914.0,JUN 18,2018-06-15,52.0,6552.5,1184.0,11179.0,SEP 18,2018-09-21,150.0,NDX,0.018077,352.0961549999997,0.0,366.8780469999997,0.0,386.30545499999965,14.78189199999997,34.20929999999993,14.801190663343814,34.33813364918743,0.006922966994507451,2.5431307326762065,0.004908145343734294,1.802992167086067,74.01385655901396,0.7401385655901396
