Date,Term1_Futures_Price,Term1_Volume,Term1_OpenInterest,Term1_ContractSpec,Term1_SettlementDate,Term1_TTM,Term2_Futures_Price,Term2_Volume,Term2_OpenInterest,Term2_ContractSpec,Term2_SettlementDate,Term2_TTM,Index,OIS,CumDiv_current,Daily_Div_x,CumDiv_Term1,Daily_Div_y,CumDiv_Term2,Div_Sum1,Div_Sum2,Div_Sum1_Comp,Div_Sum2_Comp,implied_forward_raw,cal_SPX_rf,ois_fwd_raw,ois_fwd_SPX,spread_SPX,spread_SPX_filtered
2015-12-28,2048.75,694543.0,2490832.0,MAR 16,2016-03-18,81.0,2042.25,1071.0,8936.0,JUN 16,2016-06-17,172.0,SPX,0.00375,196.5831200000001,0.0,207.2204550000001,0.010718,218.51259300000015,10.637335000000007,21.92947300000006,10.641822625703133,21.949118152895892,0.0023343277730720757,0.9234703278087333,0.0009471175362454343,0.3746838604926993,54.878646731603396,0.548786467316034
2015-12-29,2072.75,829702.0,2496174.0,MAR 16,2016-03-18,80.0,2066.25,2955.0,9530.0,JUN 16,2016-06-17,171.0,SPX,0.00374,196.96508200000008,0.0,207.2204550000001,0.010718,218.51259300000015,10.25537300000002,21.54751100000007,10.259634677224465,21.566650576645824,0.002307726195498905,0.9129466267907755,0.0009446038181601946,0.37368942256886817,53.925720422190736,0.5392572042219074
2015-12-30,2054.5,718431.0,2486459.0,MAR 16,2016-03-18,79.0,2048.0,706.0,9406.0,JUN 16,2016-06-17,170.0,SPX,0.00383,197.18006400000007,0.0,207.2204550000001,0.010718,218.51259300000015,10.040391000000028,21.33252900000008,10.044610334867905,21.351820124488828,0.002328460119271236,0.9211490581732363,0.0009673258783582384,0.382678369460402,53.84706887128343,0.5384706887128343
2015-12-31,2035.5,1026053.0,2492297.0,MAR 16,2016-03-18,78.0,2028.5,1795.0,9963.0,JUN 16,2016-06-17,169.0,SPX,0.00379,197.18598800000007,0.0,207.2204550000001,0.010718,218.51259300000015,10.034467000000035,21.326605000000086,10.03858698490912,21.345577088567516,0.002105553095435253,0.8329660597326276,0.0009572417227832197,0.3786890331889661,45.42770265436615,0.45427702654366153
2016-01-04,2009.0,2212693.0,2569569.0,MAR 16,2016-03-18,74.0,2002.0,5339.0,10598.0,JUN 16,2016-06-17,165.0,SPX,0.00382,197.64797000000007,0.0,207.2204550000001,0.010718,218.51259300000015,9.572485000000029,20.86462300000008,9.576243263971975,20.882888238717996,0.0021335062220797507,0.8440244395040772,0.0009648534867121583,0.38170028045755716,46.23241590465201,0.4623241590465201
2016-01-05,2011.75,1686270.0,2562248.0,MAR 16,2016-03-18,73.0,2004.75,1568.0,10310.0,JUN 16,2016-06-17,164.0,SPX,0.00378,197.64797000000007,0.0,207.2204550000001,0.010718,218.51259300000015,9.572485000000029,20.86462300000008,9.57615365487628,20.88258744040308,0.0021304992159429936,0.8428348546587667,0.000954768170197573,0.3777104849133256,46.512436974544116,0.46512436974544114
2016-01-06,1986.0,2214380.0,2579137.0,MAR 16,2016-03-18,72.0,1978.75,5494.0,11046.0,JUN 16,2016-06-17,163.0,SPX,0.00378,198.36363300000008,0.0,207.2204550000001,0.010718,218.51259300000015,8.856822000000022,20.148960000000073,8.860169878716022,20.166202472520073,0.002033241554996179,0.804359296482005,0.0009547781876901862,0.3777144478774363,42.66448486045687,0.4266448486045687
2016-01-07,1933.0,2961785.0,2610790.0,MAR 16,2016-03-18,71.0,1925.5,6883.0,11013.0,JUN 16,2016-06-17,162.0,SPX,0.00379,198.41611200000008,0.0,207.2204550000001,0.010718,218.51259300000015,8.804343000000017,20.096481000000068,8.807633500913726,20.11361827417282,0.001960021532306566,0.7753931336597405,0.0009573122134900469,0.37871691962243614,39.667621403730436,0.39667621403730435
2016-01-08,1911.5,2681576.0,2679953.0,MAR 16,2016-03-18,70.0,1904.25,3423.0,11357.0,JUN 16,2016-06-17,161.0,SPX,0.00383,198.4223250000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.798130000000015,20.090268000000066,8.801406081462515,20.107473919384567,0.002112203753575681,0.8355970893266431,0.000967418430884992,0.38271498364681,45.28821056798331,0.4528821056798331
2016-01-11,1914.25,2484686.0,2718509.0,MAR 16,2016-03-18,67.0,1907.0,3446.0,11830.0,JUN 16,2016-06-17,158.0,SPX,0.00385,198.4223250000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.798130000000015,20.090268000000066,8.801282052268764,20.107241486145067,0.002109127027308366,0.8343799228912219,0.0009724976228837612,0.3847243343276418,44.96555885635801,0.44965558856358007
2016-01-12,1925.0,2423038.0,2728789.0,MAR 16,2016-03-18,66.0,1917.5,2692.0,12967.0,JUN 16,2016-06-17,157.0,SPX,0.00387,198.43226800000008,0.0,207.2204550000001,0.010718,218.51259300000015,8.788187000000022,20.080325000000073,8.791304609338273,20.097270284259448,0.00196813671974283,0.7786035374806801,0.0009775564237175516,0.38672561817397644,39.18779193067037,0.3918779193067037
2016-01-13,1881.5,2887347.0,2767647.0,MAR 16,2016-03-18,65.0,1874.0,4386.0,14664.0,JUN 16,2016-06-17,156.0,SPX,0.003825,198.6497640000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.57069100000001,19.862829000000062,8.573650566735948,19.879290319533812,0.0020134875440736,0.7965445229302154,0.0009662077127983171,0.38223601824988374,41.430850468033164,0.41430850468033165
2016-01-14,1914.5,3033976.0,2774821.0,MAR 16,2016-03-18,64.0,1907.25,7282.0,16436.0,JUN 16,2016-06-17,155.0,SPX,0.00383,198.6837670000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.536687999999998,19.82882600000005,8.539594268003553,19.845175142437412,0.002108942991357221,0.8343071174599995,0.0009674801424097712,0.38273939699727216,45.156772046272735,0.45156772046272736
2016-01-15,1875.0,3432315.0,2848559.0,MAR 16,2016-03-18,63.0,1867.5,5663.0,17365.0,JUN 16,2016-06-17,154.0,SPX,0.00375,198.7641210000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.456333999999998,19.74847200000005,8.459108734593748,19.764311920250048,0.002020326944189854,0.7992502196795027,0.0009472950043201145,0.37475406764312225,42.44961520363805,0.42449615203638047
2016-01-19,1873.0,2780626.0,2841234.0,MAR 16,2016-03-18,59.0,1865.25,4615.0,17656.0,JUN 16,2016-06-17,150.0,SPX,0.00384,198.7690850000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.451369999999997,19.74350800000005,8.454029364426663,19.759302806400047,0.001889641408445275,0.7475504472970319,0.0009700561779786288,0.38375848799154544,36.37919593054865,0.36379195930548647
2016-01-20,1855.0,3917784.0,2867832.0,MAR 16,2016-03-18,58.0,1846.75,7051.0,18728.0,JUN 16,2016-06-17,149.0,SPX,0.003715,199.0491670000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.171288000000004,19.463426000000055,8.173733371424115,19.478389454876318,0.0016394907403105563,0.6485897434195608,0.0009385077215033899,0.371277779935407,27.731196348415377,0.27731196348415377
2016-01-21,1861.0,2723416.0,2850850.0,MAR 16,2016-03-18,57.0,1853.0,4977.0,19676.0,JUN 16,2016-06-17,148.0,SPX,0.00376,199.1085170000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.11193800000001,19.40407600000006,8.114352653544676,19.419073194739617,0.0017680676072617807,0.6994553171585067,0.0009498789498432192,0.3757762878500648,32.367902930844195,0.32367902930844195
2016-01-22,1899.25,2100487.0,2841461.0,MAR 16,2016-03-18,56.0,1891.0,2509.0,20299.0,JUN 16,2016-06-17,147.0,SPX,0.0039,199.1085170000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.11193800000001,19.40407600000006,8.114398621193342,19.41952649551506,0.001601753643158288,0.6336607819087733,0.0009852356237216586,0.3897635434503265,24.389723845844678,0.2438972384584468
2016-01-25,1870.25,1636585.0,2862213.0,MAR 16,2016-03-18,53.0,1862.0,3193.0,21934.0,JUN 16,2016-06-17,144.0,SPX,0.00388,199.1239950000001,0.0,207.2204550000001,0.010718,218.51259300000015,8.096460000000008,19.38859800000006,8.098772438936674,19.40364355204806,0.0016263598954229241,0.643395123464014,0.0009802178555560204,0.3877784923078762,25.561663115613776,0.25561663115613775
