Date,Term1_Futures_Price,Term1_Volume,Term1_OpenInterest,Term1_ContractSpec,Term1_SettlementDate,Term1_TTM,Term2_Futures_Price,Term2_Volume,Term2_OpenInterest,Term2_ContractSpec,Term2_SettlementDate,Term2_TTM,Index,OIS,CumDiv_current,Daily_Div_x,CumDiv_Term1,Daily_Div_y,CumDiv_Term2,Div_Sum1,Div_Sum2,Div_Sum1_Comp,Div_Sum2_Comp,implied_forward_raw,cal_INDU_rf,ois_fwd_raw,ois_fwd_INDU,spread_INDU,spread_INDU_filtered
2018-08-27,26077.0,108051.0,103486.0,SEP 18,2018-09-21,25.0,26085.0,528.0,1231.0,DEC 18,2018-12-21,116.0,INDU,0.020882,3516.9642970000027,0.0,3557.3763590000026,0.0,3706.7836870000024,40.41206199999988,189.81938999999966,40.44136355134307,190.45800359198532,0.00605023431817342,2.3934992907059685,0.005270862073484928,2.085176204895136,30.832308581083232,0.30832308581083234
2018-08-28,26085.0,110164.0,103928.0,SEP 18,2018-09-21,24.0,26094.0,314.0,1275.0,DEC 18,2018-12-21,115.0,INDU,0.0209229999999999,3516.9642970000027,0.0,3557.3763590000026,0.0,3706.7836870000024,40.41206199999988,189.81938999999966,40.440246719107414,190.4537413557657,0.006086538375430051,2.407861335334965,0.005281502452723297,2.0893855856927326,31.847574964223256,0.3184757496422326
2018-08-29,26147.0,104664.0,103830.0,SEP 18,2018-09-21,23.0,26161.0,646.0,1245.0,DEC 18,2018-12-21,114.0,INDU,0.0209335,3529.3726990000027,0.0,3557.3763590000026,0.0,3706.7836870000024,28.003659999999854,177.41098799999963,28.022386300252673,177.99901154523846,0.006264622158673294,2.478312062771853,0.005284456084130307,2.090554055260341,38.775800751151166,0.3877580075115117
2018-08-30,26010.0,141399.0,104905.0,SEP 18,2018-09-21,22.0,26027.0,495.0,1234.0,DEC 18,2018-12-21,113.0,INDU,0.0210349999999999,3531.9493070000026,0.0,3557.3763590000026,0.0,3706.7836870000024,25.427052000000003,174.83437999999978,25.443394884519506,175.4115653523788,0.006413110310257597,2.5370546282337747,0.005310354242686444,2.1007994806232086,43.62551476105661,0.43625514761056605
2018-08-31,25988.0,133440.0,105258.0,SEP 18,2018-09-21,21.0,26006.0,544.0,1241.0,DEC 18,2018-12-21,112.0,INDU,0.02105,3540.1537690000027,0.0,3557.3763590000026,0.0,3706.7836870000024,17.222589999999855,166.62991799999963,17.23316395265194,167.17553840927295,0.006458022252590734,2.5548219900358946,0.005314446524760319,2.102418405399687,45.24035846362078,0.4524035846362078
2018-09-04,25985.0,180653.0,104845.0,SEP 18,2018-09-21,17.0,26001.0,611.0,1345.0,DEC 18,2018-12-21,108.0,INDU,0.021093,3540.1537690000027,0.0,3557.3763590000026,0.0,3706.7836870000024,17.222589999999855,166.62991799999963,17.2311673521454,167.15712672905573,0.006381220069500815,2.524438708813509,0.005326536125970671,2.107201104779606,41.7237604033903,0.417237604033903
2018-09-05,25973.0,173923.0,105352.0,SEP 18,2018-09-21,16.0,25989.0,1818.0,1698.0,DEC 18,2018-12-21,107.0,INDU,0.0211265,3540.1537690000027,0.0,3557.3763590000026,0.0,3706.7836870000024,17.222589999999855,166.62991799999963,17.230675623280632,167.1530747291678,0.006384029490800636,2.525550128228823,0.005335300112540908,2.11066817638981,41.488195183901325,0.4148819518390132
2018-09-06,26025.0,201868.0,106696.0,SEP 18,2018-09-21,15.0,26042.0,3289.0,2210.0,DEC 18,2018-12-21,106.0,INDU,0.021204,3546.2562620000026,0.0,3557.3763590000026,0.0,3706.7836870000024,11.120096999999987,160.52742499999977,11.125009302849737,161.02854346262225,0.0064104598553025305,2.5360060966031988,0.005355168708446101,2.1185282802643917,41.747781633880706,0.4174778163388071
2018-09-07,25959.0,206054.0,105217.0,SEP 18,2018-09-21,14.0,25975.0,2989.0,2648.0,DEC 18,2018-12-21,105.0,INDU,0.0212345,3551.4772830000024,0.0,3557.3763590000026,0.0,3706.7836870000024,5.89907600000015,155.30640399999993,5.901511687514745,155.78734101771173,0.00638884877940038,2.527456659982568,0.005363180881938545,2.1216979313163473,40.57587286662208,0.40575872866622076
2018-09-10,25905.0,145079.0,105026.0,SEP 18,2018-09-21,11.0,25923.0,2635.0,2793.0,DEC 18,2018-12-21,102.0,INDU,0.0212605,3551.4772830000024,0.0,3557.3763590000026,0.0,3706.7836870000024,5.89907600000015,155.30640399999993,5.900992097719981,155.77417200531755,0.006478863083873243,2.563066714499305,0.005370693000544602,2.1246697584572054,43.83969560420997,0.4383969560420997
2018-09-11,26002.0,153176.0,104921.0,SEP 18,2018-09-21,10.0,26022.0,5871.0,3782.0,DEC 18,2018-12-21,101.0,INDU,0.0213,3551.4772830000024,0.0,3557.3763590000026,0.0,3706.7836870000024,5.89907600000015,155.30640399999993,5.900821143316817,155.7704465929516,0.0065314623666796745,2.583875221983168,0.005380982918439692,2.128740495206911,45.513472677625714,0.4551347267762571
2018-09-12,26014.0,198741.0,101985.0,SEP 18,2018-09-21,9.0,26036.0,14788.0,6810.0,DEC 18,2018-12-21,100.0,INDU,0.021384,3551.4772830000024,0.0,3557.3763590000026,0.0,3706.7836870000024,5.89907600000015,155.30640399999993,5.9006528230149495,155.76766401987993,0.006605213966418999,2.613051679022901,0.005402511817182543,2.137257422182105,47.579425684079624,0.47579425684079624
2018-09-13,26160.0,162906.0,94470.0,SEP 18,2018-09-21,8.0,26184.0,28550.0,16464.0,DEC 18,2018-12-21,99.0,INDU,0.02144,3554.1216960000024,0.0,3557.3763590000026,0.0,3706.7836870000024,3.254663000000164,152.66199099999994,3.2554383330526084,153.11203854946794,0.006645067569140961,2.6288179394403803,0.005416974668069008,2.1429789895657616,48.583894987461875,0.48583894987461873
2018-09-14,26158.0,108420.0,65396.0,SEP 18,2018-09-21,7.0,26185.0,130785.0,46028.0,DEC 18,2018-12-21,98.0,INDU,0.0214675,3557.3763590000026,0.0,3557.3763590000026,0.0,3706.7836870000024,0.0,149.40732799999978,0.0,149.84389102466136,0.006760604443178497,2.674524834664021,0.005424242737453344,2.1458542697617626,52.86705649022583,0.5286705649022583
2018-09-17,26076.0,81130.0,44028.0,SEP 18,2018-09-21,4.0,26102.0,146163.0,74854.0,DEC 18,2018-12-21,95.0,INDU,0.021495,3557.3763590000026,0.0,3557.3763590000026,0.0,3706.7836870000024,0.0,149.40732799999978,0.0,149.83106897077644,0.006743023046892782,2.6675695570125293,0.005432160952225873,2.1489867503311144,51.85828066814149,0.5185828066814149
2018-09-18,26274.0,58830.0,38849.0,SEP 18,2018-09-21,3.0,26301.0,163216.0,90047.0,DEC 18,2018-12-21,94.0,INDU,0.0215655,3557.3763590000026,0.0,3557.3763590000026,0.0,3706.7836870000024,0.0,149.40732799999978,0.0,149.82798370945324,0.006730150860525752,2.662477263504693,0.005450299679685466,2.1561625106448,50.631475285989325,0.5063147528598932
2018-09-19,26434.0,56272.0,32681.0,SEP 18,2018-09-21,2.0,26462.0,163811.0,103988.0,DEC 18,2018-12-21,93.0,INDU,0.021647,3557.3763590000026,0.0,3557.3763590000026,0.0,3706.7836870000024,0.0,149.40732799999978,0.0,149.82508147210686,0.006727134806389756,2.6612840992311124,0.005471222580248902,2.1644397020764887,49.68443971546237,0.4968443971546237
2018-09-20,26696.0,36176.0,24849.0,SEP 18,2018-09-21,1.0,26727.0,163186.0,109312.0,DEC 18,2018-12-21,92.0,INDU,0.021789,3557.3763590000026,0.0,3557.3763590000026,0.0,3706.7836870000024,0.0,149.40732799999978,0.0,149.823300412251,0.006773423000159262,2.679595912150917,0.005507441662093271,2.1787681300588764,50.08277820920406,0.5008277820920406
2018-09-21,26772.04,4920.0,23645.0,SEP 18,2018-09-21,0.0,26754.0,145752.0,109503.0,DEC 18,2018-12-21,91.0,INDU,0.021866,3557.3763590000026,0.0,3557.3763590000026,0.0,3706.7836870000024,0.0,149.40732799999978,0.0,149.82023299680307,0.004922308236384065,1.9472867748332567,0.005527238888888952,2.186600000000025,-23.931322516676843,-0.23931322516676845
2018-09-24,26610.0,148656.0,109381.0,DEC 18,2018-12-21,88.0,26658.0,65.0,241.0,MAR 19,2019-03-15,172.0,INDU,0.0219,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.8072416146131,300.3779526648431,0.007420483610264261,3.180207261541826,0.0050827901301697676,2.1783386272156147,100.18686343262115,1.0018686343262115
2018-09-25,26520.0,136466.0,107300.0,DEC 18,2018-12-21,87.0,26572.0,61.0,244.0,MAR 19,2019-03-15,171.0,INDU,0.0219585,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.80375326476957,300.3730153752163,0.0075954537942803935,3.2551944832630255,0.0050966041691931085,2.1842589296541894,107.09355536088361,1.070935553608836
2018-09-26,26419.0,152942.0,106032.0,DEC 18,2018-12-21,86.0,26472.0,55.0,260.0,MAR 19,2019-03-15,170.0,INDU,0.022084,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.80143630987962,300.37275661002633,0.007662043799308904,3.283733056846673,0.005125891068503696,2.1968104579301553,108.69225989165176,1.0869225989165177
2018-09-27,26473.0,163378.0,105095.0,DEC 18,2018-12-21,85.0,26529.0,112.0,263.0,MAR 19,2019-03-15,169.0,INDU,0.0221315,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.79769147745634,300.3669228764375,0.007759110586079032,3.325333108319585,0.0051371724079238845,2.2016453176816646,112.36877906379203,1.1236877906379203
2018-09-28,26476.0,177168.0,107872.0,DEC 18,2018-12-21,84.0,26533.0,238.0,268.0,MAR 19,2019-03-15,168.0,INDU,0.0221355,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.79316868937659,300.3580167471771,0.007795630603105952,3.340984544188265,0.0051384103673730586,2.2021758717313107,113.88086724569541,1.1388086724569542
2018-10-01,26678.0,164208.0,110688.0,DEC 18,2018-12-21,81.0,26736.0,143.0,272.0,MAR 19,2019-03-15,165.0,INDU,0.022192,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.78033833508456,300.3343257253592,0.007773807029881841,3.3316315842350743,0.005152406338006399,2.208174144859885,112.34574393751893,1.1234574393751893
2018-10-02,26807.0,164667.0,114049.0,DEC 18,2018-12-21,80.0,26870.0,318.0,309.0,MAR 19,2019-03-15,164.0,INDU,0.02225,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.7766961164442,300.3290632672859,0.007922029015494658,3.3951552923548536,0.005166123058212291,2.2140527392338387,118.11025531210149,1.1811025531210149
2018-10-03,26872.0,166493.0,112991.0,DEC 18,2018-12-21,79.0,26932.0,318.0,348.0,MAR 19,2019-03-15,163.0,INDU,0.022355,3557.3763590000026,0.0,3706.7836870000024,0.0,3856.1910130000024,149.40732799999978,298.8146539999998,149.77380031191333,300.3269321377744,0.007791980400022158,3.339420171438068,0.0051907027371791425,2.2245868873624897,111.48332840755782,1.1148332840755781
2018-10-04,26652.0,266898.0,107242.0,DEC 18,2018-12-21,78.0,26716.0,435.0,507.0,MAR 19,2019-03-15,162.0,INDU,0.022395,3567.6827910000025,0.0,3706.7836870000024,0.0,3856.1910130000024,139.10089599999992,288.50822199999993,139.4383721613079,289.9619788671302,0.008007170190934332,3.431644367543285,0.005200267004427772,2.228685859040474,120.29585085028111,1.2029585085028112
2018-10-05,26492.0,273829.0,104320.0,DEC 18,2018-12-21,77.0,26552.0,436.0,566.0,MAR 19,2019-03-15,161.0,INDU,0.0223975,3567.6827910000025,0.0,3706.7836870000024,0.0,3856.1910130000024,139.10089599999992,288.50822199999993,139.43408273402537,289.9531663434186,0.007904909775244828,3.3878184751049263,0.005201166746721775,2.2290714628807606,115.87470122241656,1.1587470122241657
2018-10-08,26544.0,222641.0,105402.0,DEC 18,2018-12-21,74.0,26608.0,207.0,583.0,MAR 19,2019-03-15,158.0,INDU,0.02243,3567.6827910000025,0.0,3706.7836870000024,0.0,3856.1910130000024,139.10089599999992,288.50822199999993,139.42156606833146,289.9282995392703,0.008038951561733398,3.445264955028599,0.005209647010276264,2.23270586154697,121.25590934816293,1.2125590934816293
2018-10-09,26481.0,235037.0,104039.0,DEC 18,2018-12-21,73.0,26547.0,183.0,636.0,MAR 19,2019-03-15,157.0,INDU,0.0224235,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.32257315912852,285.8136475289864,0.008133771063782325,3.485901884478139,0.005208467164907082,2.232200213531607,125.37016709465321,1.253701670946532
2018-10-10,25519.0,413483.0,102542.0,DEC 18,2018-12-21,72.0,25586.0,558.0,697.0,MAR 19,2019-03-15,156.0,INDU,0.022421,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.31833451263373,285.80463546955957,0.00847757083704459,3.6332446444476814,0.00520821200240551,2.23209085817379,140.11537862738913,1.4011537862738912
2018-10-11,25185.0,696205.0,94815.0,DEC 18,2018-12-21,71.0,25247.0,973.0,716.0,MAR 19,2019-03-15,155.0,INDU,0.022465,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.31471590660323,285.7984725774511,0.008391829211244373,3.596498233390445,0.005218711325431169,2.2365905680419296,135.99076653485156,1.3599076653485156
2018-10-12,25316.0,438111.0,88156.0,DEC 18,2018-12-21,70.0,25370.0,564.0,767.0,MAR 19,2019-03-15,154.0,INDU,0.0225065,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.31104798236856,285.79212283527085,0.008034205957696994,3.443231124727283,0.005228634781085928,2.2408434776082546,120.23876471190285,1.2023876471190285
2018-10-15,25201.0,294513.0,87093.0,DEC 18,2018-12-21,67.0,25255.0,286.0,802.0,MAR 19,2019-03-15,151.0,INDU,0.022515,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.29849340529748,285.76595750473433,0.008070139533312481,3.458631228562492,0.005231578161625894,2.2421049264110975,121.65263021513945,1.2165263021513946
2018-10-16,25782.0,250411.0,91476.0,DEC 18,2018-12-21,66.0,25835.0,729.0,1227.0,MAR 19,2019-03-15,150.0,INDU,0.02252,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.29433323662946,285.75735963621685,0.007850473270223368,3.364488544381443,0.005233061101731273,2.2427404721705457,112.17480722108975,1.1217480722108975
2018-10-17,25736.0,270453.0,88857.0,DEC 18,2018-12-21,65.0,25792.0,246.0,1237.0,MAR 19,2019-03-15,149.0,INDU,0.022644,3571.7680710000022,0.0,3706.7836870000024,0.0,3856.1910130000024,135.01561600000014,284.42294200000015,135.29162167300814,285.7557621273593,0.007980434199944986,3.420186085690708,0.0052620859615462034,2.2551796978055156,116.50063878851924,1.1650063878851924
2018-10-18,25381.0,314790.0,88552.0,DEC 18,2018-12-21,64.0,25434.0,437.0,1247.0,MAR 19,2019-03-15,148.0,INDU,0.0227215,3576.6310800000024,0.0,3706.7836870000024,0.0,3856.1910130000024,130.152607,279.559933,130.4154747742178,280.8656262091856,0.007974867236831384,3.4178002443563074,0.005280353988772246,2.2630088523309624,115.4791392025345,1.154791392025345
2018-10-19,25428.0,267838.0,87816.0,DEC 18,2018-12-21,63.0,25479.0,248.0,1225.0,MAR 19,2019-03-15,147.0,INDU,0.022825,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.56962901824248,275.0042660783223,0.007883145999975083,3.378491142846464,0.005304644593584706,2.2734191115363025,110.50720313101614,1.1050720313101614
2018-10-22,25294.0,229965.0,87287.0,DEC 18,2018-12-21,60.0,25342.0,310.0,1241.0,MAR 19,2019-03-15,144.0,INDU,0.0228344,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.55790292622984,274.97874795191456,0.007806140922056004,3.3454889665954304,0.005307826494449497,2.2747827833354988,107.07061832599317,1.0707061832599316
2018-10-23,25244.0,344634.0,88400.0,DEC 18,2018-12-21,59.0,25285.0,659.0,1243.0,MAR 19,2019-03-15,143.0,INDU,0.022787,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.55347725933677,274.9674898722252,0.0075453262553764056,3.2337112523041736,0.005297184141203948,2.270221774801692,96.34894775024816,0.9634894775024816
2018-10-24,24616.0,348985.0,89484.0,DEC 18,2018-12-21,58.0,24656.0,347.0,1216.0,MAR 19,2019-03-15,142.0,INDU,0.0227714999999999,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.5493874327194,274.957989966939,0.007696215615605739,3.2983781209738883,0.005293927945964061,2.268826262556026,102.95518584178622,1.0295518584178622
2018-10-25,24877.0,321207.0,87353.0,DEC 18,2018-12-21,57.0,24915.0,309.0,1242.0,MAR 19,2019-03-15,141.0,INDU,0.022845,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.54617890623946,274.95327270966385,0.0075358176832431845,3.229636149961365,0.005311288405924541,2.2762664596819464,95.33696902794185,0.9533696902794184
2018-10-26,24746.0,430291.0,85098.0,DEC 18,2018-12-21,56.0,24777.0,729.0,1331.0,MAR 19,2019-03-15,140.0,INDU,0.022792,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.54172181367537,274.94176660139243,0.007293771354751621,3.125902009179266,0.005299344918097582,2.2711478220418204,85.47541871374457,0.8547541871374458
2018-10-29,24431.0,371503.0,85622.0,DEC 18,2018-12-21,53.0,24464.0,537.0,1336.0,MAR 19,2019-03-15,137.0,INDU,0.02284,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.53035469952042,274.9182715579041,0.007468293871457199,3.2006973734816566,0.00531147320958425,2.2763456612503927,92.43517122312639,0.9243517122312639
2018-10-30,24859.0,345523.0,85955.0,DEC 18,2018-12-21,52.0,24894.0,400.0,1330.0,MAR 19,2019-03-15,136.0,INDU,0.022886,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.52682397357802,274.91196667438936,0.007420295141153721,3.1801264890658802,0.005322471875694346,2.2810593752975765,89.90671137683037,0.8990671137683037
2018-10-31,25077.0,246406.0,85295.0,DEC 18,2018-12-21,51.0,25113.0,307.0,1329.0,MAR 19,2019-03-15,135.0,INDU,0.022989,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.52377930952568,274.9085522895096,0.007395773946534456,3.169617405657624,0.005346687043304543,2.2914373042733756,87.81801013842485,0.8781801013842485
2018-11-01,25325.0,214660.0,82520.0,DEC 18,2018-12-21,50.0,25363.0,264.0,1315.0,MAR 19,2019-03-15,134.0,INDU,0.0229965,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.51987458356413,274.90019444102984,0.007402116848797657,3.172335792341853,0.005348766263419957,2.292328398608553,88.00073937332998,0.8800073937332997
2018-11-02,25241.0,304443.0,77503.0,DEC 18,2018-12-21,49.0,25277.0,312.0,1322.0,MAR 19,2019-03-15,133.0,INDU,0.02307,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.51652567757564,274.8951680984739,0.007347717214125193,3.1490216631965113,0.0053661498423160925,2.299778503849754,84.92431593467575,0.8492431593467575
2018-11-05,25441.0,175812.0,80560.0,DEC 18,2018-12-21,46.0,25476.0,173.0,1357.0,MAR 19,2019-03-15,130.0,INDU,0.0230425,3582.4623510000024,0.0,3706.7836870000024,0.0,3856.1910130000024,124.32133599999997,273.728662,124.50435686347204,274.8674967919966,0.0072505176248856,3.1073646963795425,0.005360799427341467,2.2974854688606285,80.98792275189139,0.809879227518914
2018-11-06,25641.0,152627.0,81715.0,DEC 18,2018-12-21,45.0,25678.0,158.0,1364.0,MAR 19,2019-03-15,129.0,INDU,0.023115,3584.4965150000025,0.0,3706.7836870000024,0.0,3856.1910130000024,122.28717199999983,271.69449799999984,122.46383874879858,272.8197037825607,0.007272153550718308,3.116637236022132,0.005377961053780078,2.3048404516200334,81.17967844020986,0.8117967844020986
2018-11-07,26182.0,245257.0,84685.0,DEC 18,2018-12-21,44.0,26223.0,486.0,1360.0,MAR 19,2019-03-15,128.0,INDU,0.023204,3584.4965150000025,0.0,3706.7836870000024,0.0,3856.1910130000024,122.28717199999983,271.69449799999984,122.46057792738854,272.8152800678384,0.007274610386841518,3.117690165789222,0.005398954990360583,2.313837853011678,80.38523127775439,0.8038523127775439
2018-11-08,26200.0,177079.0,83369.0,DEC 18,2018-12-21,43.0,26249.0,530.0,1630.0,MAR 19,2019-03-15,127.0,INDU,0.0233405,3616.9753370000026,0.0,3706.7836870000024,0.0,3856.1910130000024,89.80834999999979,239.2156759999998,89.93353803764774,240.2005281009458,0.007579592765991183,3.248396899710507,0.005430975687263251,2.3275610088271073,92.08358908833998,0.9208358908833998
2018-11-09,25973.0,208227.0,82444.0,DEC 18,2018-12-21,42.0,26020.0,251.0,1633.0,MAR 19,2019-03-15,126.0,INDU,0.0233904999999999,3622.5353860000027,0.0,3706.7836870000024,0.0,3856.1910130000024,84.24830099999963,233.65562699999964,84.36325324326448,234.61205834008476,0.007569791432073147,3.244196328031349,0.005442930166559501,2.332684357096929,91.151197093442,0.9115119709344199
2018-11-12,25381.0,247423.0,85456.0,DEC 18,2018-12-21,39.0,25424.0,359.0,1668.0,MAR 19,2019-03-15,123.0,INDU,0.0233999999999999,3622.5353860000027,0.0,3706.7836870000024,0.0,3856.1910130000024,84.24830099999963,233.65562699999964,84.35508572151713,234.58966536893212,0.007588136077307794,3.2520583188461973,0.005446193898467344,2.3340830993431476,91.79752195030497,0.9179752195030497
2018-11-13,25330.0,276955.0,83216.0,DEC 18,2018-12-21,38.0,25373.0,400.0,1672.0,MAR 19,2019-03-15,122.0,INDU,0.02335,3622.5353860000027,0.0,3706.7836870000024,0.0,3856.1910130000024,84.24830099999963,233.65562699999964,84.3521253298292,234.58009197865923,0.007603104171058028,3.2584732161677263,0.005434937721554567,2.329259023523386,92.92141926443405,0.9292141926443405
2018-11-14,25044.0,294560.0,82162.0,DEC 18,2018-12-21,37.0,25085.0,461.0,1712.0,MAR 19,2019-03-15,121.0,INDU,0.0233149,3625.6544380000028,0.0,3706.7836870000024,0.0,3856.1910130000024,81.12924899999962,230.53657499999963,81.22645212794112,231.43986305595598,0.007610415424208927,3.2616066103752543,0.005427138533025566,2.325916514153814,93.56900962214402,0.9356900962214403
2018-11-15,25305.0,350722.0,78461.0,DEC 18,2018-12-21,36.0,25344.0,575.0,1678.0,MAR 19,2019-03-15,120.0,INDU,0.023376,3639.9274900000028,0.0,3706.7836870000024,0.0,3856.1910130000024,66.85619699999961,216.26352299999962,66.93433852305321,217.1060856856076,0.007455945007524667,3.1954050032248573,0.0054416795299310206,2.3321483699704375,86.32566332544198,0.8632566332544198
2018-11-16,25451.0,238921.0,79160.0,DEC 18,2018-12-21,35.0,25491.0,610.0,1938.0,MAR 19,2019-03-15,119.0,INDU,0.02337,3639.9274900000028,0.0,3706.7836870000024,0.0,3856.1910130000024,66.85619699999961,216.26352299999962,66.93214842546648,217.09884986856724,0.007452277102117488,3.193833043764638,0.005440638416131849,2.331702178342221,86.21308654224168,0.8621308654224169
2018-11-19,25029.0,248295.0,75483.0,DEC 18,2018-12-21,32.0,25068.0,230.0,1947.0,MAR 19,2019-03-15,116.0,INDU,0.0233305,3639.9274900000028,0.0,3706.7836870000024,0.0,3856.1910130000024,66.85619699999961,216.26352299999962,66.92552093351554,217.07641493098401,0.007537115689942864,3.2301924385469416,0.00543251725832028,2.3282216821372628,90.19707564096788,0.9019707564096788
2018-11-20,24437.0,338527.0,75731.0,DEC 18,2018-12-21,31.0,24473.0,611.0,1970.0,MAR 19,2019-03-15,115.0,INDU,0.023413,3639.9274900000028,0.0,3706.7836870000024,0.0,3856.1910130000024,66.85619699999961,216.26352299999962,66.92359203937626,217.07225696438837,0.0075966881069400305,3.25572347440287,0.00545204136672206,2.336589157166597,91.9134317236273,0.9191343172362729
2018-11-21,24465.0,200252.0,73839.0,DEC 18,2018-12-21,30.0,24501.0,370.0,2113.0,MAR 19,2019-03-15,114.0,INDU,0.023519,3649.1490340000028,0.0,3706.7836870000024,0.0,3856.1910130000024,57.634652999999616,207.04197899999963,57.691132558495745,207.81297054814897,0.007589780297095672,3.2527629844695736,0.005477032140091431,2.3472994886106133,90.54634958589602,0.9054634958589602
2018-11-23,24260.0,170950.0,75646.0,DEC 18,2018-12-21,28.0,24288.0,418.0,2171.0,MAR 19,2019-03-15,112.0,INDU,0.0235464999999999,3649.1490340000028,0.0,3706.7836870000024,0.0,3856.1910130000024,57.634652999999616,207.04197899999963,57.68742889165546,207.8003300602144,0.007324417738709066,3.139036173732457,0.005484139710335123,2.350345590143624,78.86905835888327,0.7886905835888327
2018-11-26,24599.0,189542.0,75850.0,DEC 18,2018-12-21,25.0,24630.0,487.0,2310.0,MAR 19,2019-03-15,109.0,INDU,0.0236329,3655.2515270000026,0.0,3706.7836870000024,0.0,3856.1910130000024,51.53215999999975,200.93948599999976,51.57444661055752,201.65839894844027,0.00734603377012899,3.1483001871981386,0.005505308166848799,2.3594177857923424,78.88824014057963,0.7888824014057962
2018-11-27,24742.0,231349.0,75598.0,DEC 18,2018-12-21,24.0,24773.0,682.0,2625.0,MAR 19,2019-03-15,108.0,INDU,0.0236655,3655.2515270000026,0.0,3706.7836870000024,0.0,3856.1910130000024,51.53215999999975,200.93948599999976,51.572811144415745,201.65278601088968,0.0073035046721898755,3.130073430938518,0.0055132517427256555,2.3628221754538523,76.72512554846658,0.7672512554846658
2018-11-28,25344.0,248227.0,74885.0,DEC 18,2018-12-21,23.0,25373.0,620.0,2690.0,MAR 19,2019-03-15,107.0,INDU,0.0236854999999999,3662.2354910000026,0.0,3706.7836870000024,0.0,3856.1910130000024,44.548195999999734,193.95552199999975,44.5819020622445,194.63823156423229,0.007052632171135276,3.022556644772261,0.005518266203983213,2.36497123027852,65.75854144937412,0.6575854144937412
2018-11-29,25391.0,195522.0,73577.0,DEC 18,2018-12-21,22.0,25417.0,728.0,2800.0,MAR 19,2019-03-15,106.0,INDU,0.0237345,3672.8809500000025,0.0,3706.7836870000024,0.0,3856.1910130000024,33.90273699999989,183.3100629999999,33.927323971179305,183.95059342384573,0.006923255559779129,2.9671095256196267,0.005530029015498039,2.3700124352134453,59.709709040618144,0.5970970904061814
2018-11-30,25539.0,167055.0,75261.0,DEC 18,2018-12-21,21.0,25565.0,401.0,2846.0,MAR 19,2019-03-15,105.0,INDU,0.0236894,3688.3405980000025,0.0,3706.7836870000024,0.0,3856.1910130000024,18.443088999999873,167.85041499999988,18.455832083282772,168.4302885280771,0.006885444998945722,2.9509049995481664,0.005519898819686064,2.365670922722599,58.52340768255675,0.5852340768255675
2018-12-03,25846.0,246839.0,73839.0,DEC 18,2018-12-21,18.0,25873.0,1034.0,3026.0,MAR 19,2019-03-15,102.0,INDU,0.0237877999999999,3688.3405980000025,0.0,3706.7836870000024,0.0,3856.1910130000024,18.443088999999873,167.85041499999988,18.454057012812726,168.41606054777426,0.00684189981914507,2.9322427796336012,0.005543892815990326,2.3759540639958536,55.628871563774766,0.5562887156377476
