term,estimate,se,ci_low,ci_high,n,event,tenor,spec
"bin_[41,60]",26.6278030339879,1.5942017349621305,23.503167633462123,29.752438434513675,15,2021-03-19,2,DIRECT
"bin_[-40,-21]",3.546438531634296,0.8251389564409123,1.9291661770101078,5.1637108862584835,15,2021-03-19,5,TOTAL
"bin_[-60,-41]",8.787562587991237,2.0732222349117126,4.72404700756428,12.851078168418194,15,2021-03-19,5,TOTAL
"bin_[1,20]",1.4634631645144194,1.7155339429685574,-1.898983363703953,4.825909692732791,15,2021-03-19,5,TOTAL
"bin_[21,40]",2.527754858909315,1.638157731706892,-0.6830342952361934,5.738544013054824,15,2021-03-19,5,TOTAL
"bin_[41,60]",7.016078336257479,1.454113513155105,4.166015850473473,9.866140822041485,15,2021-03-19,5,TOTAL
"bin_[-40,-21]",5.72568683792402,0.8149706582192628,4.128344347814265,7.323029328033774,15,2021-03-19,5,DIRECT
"bin_[-60,-41]",14.073202960872235,1.270656694996007,11.582715838680063,16.563690083064408,15,2021-03-19,5,DIRECT
"bin_[1,20]",0.3274929049539379,1.157210491101681,-1.9406396576053568,2.5956254675132326,15,2021-03-19,5,DIRECT
"bin_[21,40]",1.8223892009146683,0.9136971466427426,0.03154279349489286,3.6132356083344437,15,2021-03-19,5,DIRECT
"bin_[41,60]",9.57413827022562,0.8968361824839299,7.816339352557117,11.331937187894122,15,2021-03-19,5,DIRECT
"bin_[-40,-21]",9.123841420478403,0.26178697830776365,8.610738942995185,9.63694389796162,15,2021-03-19,10,TOTAL
"bin_[-60,-41]",10.436051917410396,0.9393792740588507,8.594868540255048,12.277235294565743,15,2021-03-19,10,TOTAL
"bin_[1,20]",-6.069488142843484,0.9683804149224398,-7.967513756091466,-4.171462529595503,15,2021-03-19,10,TOTAL
"bin_[21,40]",-6.943065518165139,1.1856141463061396,-9.266869244925173,-4.619261791405105,15,2021-03-19,10,TOTAL
"bin_[41,60]",-6.639725928736393,1.0875702009377886,-8.771363522574458,-4.508088334898328,15,2021-03-19,10,TOTAL
"bin_[-40,-21]",7.692081203552512,0.07199442402548513,7.550972132462561,7.833190274642463,15,2021-03-19,10,DIRECT
"bin_[-60,-41]",12.668246265884697,0.09063541757578236,12.490600847436164,12.84589168433323,15,2021-03-19,10,DIRECT
"bin_[1,20]",-7.035144147444424,0.04630645391375167,-7.125904797115377,-6.944383497773471,15,2021-03-19,10,DIRECT
"bin_[21,40]",-7.543187416204706,0.052504034231637325,-7.646095323298715,-7.440279509110697,15,2021-03-19,10,DIRECT
"bin_[41,60]",-2.585181713395402,0.05668235691428474,-2.6962791329474,-2.474084293843404,15,2021-03-19,10,DIRECT
"bin_[-40,-21]",5.409891074026227,0.7132464091956723,4.0119281120027095,6.807854036049744,15,2021-03-19,20,TOTAL
"bin_[-60,-41]",2.6775507843475665,1.0519381414347762,0.6157520271354051,4.7393495415597275,15,2021-03-19,20,TOTAL
"bin_[1,20]",-2.4924989724452047,1.2346101967237673,-4.912334958023788,-0.0726629868666211,15,2021-03-19,20,TOTAL
"bin_[21,40]",-1.419347321581876,1.6473100690855391,-4.648075056989533,1.8093804138257807,15,2021-03-19,20,TOTAL
"bin_[41,60]",-10.660523479534756,2.020862217534883,-14.621413425903128,-6.699633533166385,15,2021-03-19,20,TOTAL
"bin_[-40,-21]",2.46429391397575,2.093016896559507,-1.6380192032808836,6.566607031232383,15,2021-03-19,20,DIRECT
"bin_[-60,-41]",1.2820304273337868,2.284407790171169,-3.1954088414017043,5.759469696069278,15,2021-03-19,20,DIRECT
"bin_[1,20]",-2.682248513691844,1.1229026708938796,-4.883137748643849,-0.48135927873983997,15,2021-03-19,20,DIRECT
"bin_[21,40]",-1.5376843367810462,1.2489733875004125,-3.9856721762818546,0.9103035027197621,15,2021-03-19,20,DIRECT
"bin_[41,60]",-8.338718519390845,1.4861235333247977,-11.251520644707448,-5.425916394074242,15,2021-03-19,20,DIRECT
"bin_[-40,-21]",-7.833503246587441,0.6688889551089175,-9.144525598600918,-6.522480894573962,14,2021-03-31,2,TOTAL
"bin_[-60,-41]",19.120679923208975,0.83982442598906,17.474624048270417,20.766735798147533,14,2021-03-31,2,TOTAL
"bin_[0,0]",-3.65787374743398,0.8087753041497242,-5.243073343567439,-2.0726741513005207,14,2021-03-31,2,TOTAL
"bin_[1,20]",-11.661451869171714,0.8190668802191337,-13.266822954401215,-10.056080783942212,14,2021-03-31,2,TOTAL
"bin_[21,40]",-10.928935452529915,1.1701234315167472,-13.22237737830274,-8.63549352675709,14,2021-03-31,2,TOTAL
"bin_[41,60]",2.2891273944653125,1.5781726210041138,-0.8040909427027505,5.382345731633375,14,2021-03-31,2,TOTAL
"bin_[-40,-21]",-5.665190617604694,6.313267510922892e-13,-5.665190617605931,-5.665190617603456,14,2021-03-31,2,DIRECT
"bin_[-60,-41]",24.689125143099474,1.8573261192970048e-12,24.689125143095833,24.689125143103116,14,2021-03-31,2,DIRECT
"bin_[0,0]",-4.90850695065085,3.788626660874438e-13,-4.908506950651592,-4.908506950650107,14,2021-03-31,2,DIRECT
"bin_[1,20]",-13.077212256615706,3.700990092687103e-13,-13.07721225661643,-13.077212256614981,14,2021-03-31,2,DIRECT
"bin_[21,40]",-12.35076940953585,4.839350737173444e-13,-12.350769409536799,-12.350769409534902,14,2021-03-31,2,DIRECT
"bin_[41,60]",-1.4496770746340744,9.658987481567294e-13,-1.4496770746359675,-1.4496770746321812,14,2021-03-31,2,DIRECT
"bin_[-40,-21]",-2.720170821100387,0.020072712369670138,-2.7595133373449405,-2.680828304855834,14,2021-03-31,5,TOTAL
"bin_[-60,-41]",14.774072666378487,0.02336551656426796,14.728276253912522,14.819869078844452,14,2021-03-31,5,TOTAL
"bin_[0,0]",-9.740728559285406,0.023174922077434705,-9.786151406557178,-9.695305712013635,14,2021-03-31,5,TOTAL
"bin_[1,20]",-10.483782118291042,0.023154188603861658,-10.52916432795461,-10.438399908627474,14,2021-03-31,5,TOTAL
"bin_[21,40]",-10.530560640615349,0.034096970925174455,-10.59739070362869,-10.463730577602007,14,2021-03-31,5,TOTAL
"bin_[41,60]",-9.545306357487126,0.04530769316618215,-9.634109436092842,-9.45650327888141,14,2021-03-31,5,TOTAL
"bin_[-40,-21]",-2.666376726144726,4.0783217689802987e-13,-2.6663767261455256,-2.666376726143927,14,2021-03-31,5,DIRECT
"bin_[-60,-41]",14.919525219167543,1.2630583002290934e-12,14.919525219165067,14.91952521917002,14,2021-03-31,5,DIRECT
"bin_[0,0]",-9.784595288716902,3.909575726998418e-13,-9.784595288717668,-9.784595288716137,14,2021-03-31,5,DIRECT
"bin_[1,20]",-10.52944135756865,4.234422678814519e-13,-10.52944135756948,-10.529441357567821,14,2021-03-31,5,DIRECT
"bin_[21,40]",-10.580066840046204,5.400454909580643e-13,-10.580066840047262,-10.580066840045145,14,2021-03-31,5,DIRECT
"bin_[41,60]",-9.670240872191432,9.181608378319974e-13,-9.670240872193231,-9.670240872189632,14,2021-03-31,5,DIRECT
"bin_[-40,-21]",5.0047037219756945,1.7143639316096677,1.6445504160207456,8.364857027930643,14,2021-03-31,10,TOTAL
"bin_[-60,-41]",26.143612781121785,4.243666657142326,17.826026133122827,34.46119942912074,14,2021-03-31,10,TOTAL
"bin_[0,0]",-2.2513701475799373,2.3343346435791963,-6.826666048995162,2.3239257538352875,14,2021-03-31,10,TOTAL
"bin_[1,20]",0.6387713704801641,2.4226876701870896,-4.109696463086531,5.3872392040468595,14,2021-03-31,10,TOTAL
"bin_[21,40]",-1.4983307452178565,3.5764203164688224,-8.508114565496747,5.511453075061035,14,2021-03-31,10,TOTAL
"bin_[41,60]",-0.981415127585251,5.060886361982164,-10.900752397070292,8.93792214189979,14,2021-03-31,10,TOTAL
"bin_[-40,-21]",-2.6033391853240104,3.979919058573394e-13,-2.6033391853247907,-2.60333918532323,14,2021-03-31,10,DIRECT
"bin_[-60,-41]",14.059625880384907,9.064119263626667e-13,14.05962588038313,14.059625880386683,14,2021-03-31,10,DIRECT
"bin_[0,0]",-10.967022096482975,4.631989229185862e-13,-10.967022096483882,-10.967022096482067,14,2021-03-31,10,DIRECT
"bin_[1,20]",-5.145903303951062,4.731574666099598e-13,-5.1459033039519895,-5.145903303950135,14,2021-03-31,10,DIRECT
"bin_[21,40]",-11.034054390913465,5.953421548409348e-13,-11.034054390914632,-11.034054390912297,14,2021-03-31,10,DIRECT
"bin_[41,60]",-20.703013473855364,1.1308237797192673e-12,-20.70301347385758,-20.703013473853147,14,2021-03-31,10,DIRECT
"bin_[-40,-21]",4.453084330164895,1.6098306785923173,1.297816200123953,7.608352460205837,14,2021-03-31,20,TOTAL
"bin_[-60,-41]",9.265384023991615,5.119239916844675,-0.7683262130239488,19.299094261007177,14,2021-03-31,20,TOTAL
"bin_[0,0]",5.053665933135225,2.7429391764647977,-0.3224948527357787,10.429826719006229,14,2021-03-31,20,TOTAL
"bin_[1,20]",5.603080807562328,2.951451116545067,-0.18176338086600285,11.387924995990659,14,2021-03-31,20,TOTAL
"bin_[21,40]",6.871508399465689,4.0089417432029855,-0.9860174172121621,14.72903421614354,14,2021-03-31,20,TOTAL
"bin_[41,60]",4.070884720032055,5.918659164465555,-7.529687242320433,15.671456682384543,14,2021-03-31,20,TOTAL
"bin_[-40,-21]",-6.49168153509169,2.453362608905683e-13,-6.49168153509217,-6.491681535091209,14,2021-03-31,20,DIRECT
"bin_[-60,-41]",-10.216837616171233,4.3352213608644575e-13,-10.216837616172082,-10.216837616170384,14,2021-03-31,20,DIRECT
"bin_[0,0]",-3.795600113482621,4.216139629946611e-13,-3.7956001134834474,-3.7956001134817945,14,2021-03-31,20,DIRECT
"bin_[1,20]",0.308253603154256,3.8706230859269206e-13,0.30825360315349737,0.3082536031550146,14,2021-03-31,20,DIRECT
"bin_[21,40]",-2.7575304596072243,5.269222415209533e-13,-2.7575304596082573,-2.7575304596061914,14,2021-03-31,20,DIRECT
"bin_[41,60]",-15.055286148746148,9.724427767443571e-13,-15.055286148748054,-15.055286148744242,14,2021-03-31,20,DIRECT
