date,spread_2y_bps,spread_5y_bps,spread_10y_bps,spread_20y_bps,sofr,sofr_volume,fed_treasury_holdings,fed_assets,bid_ask_spread,pubout,n_issues,buyback_dummy,refunding_dummy
2011-09-10,,,,,,,1655599.0,2858660.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-11,,,,,,,1655599.0,2858660.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-12,30.52503200761114,24.86541608146986,28.7580457568981,21.697601434766966,,,1655599.0,2858660.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-13,31.65880384844888,25.36620205392248,28.13255830439232,19.0788706610889,,,1655599.0,2858660.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-14,30.56744036274983,23.19863020532776,28.319194980115384,20.18997791055415,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-15,28.983967799780523,24.174658097384494,27.641461221348266,20.123066666999364,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-16,29.79866629273076,24.326828116241202,27.187329412896588,20.314234339589007,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-17,,,,,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-18,,,,,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-19,31.81963033303648,27.051341306627563,30.99826385110751,22.398283096403134,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-20,31.265218447229515,27.820993232008377,34.23589298089615,25.998580511927855,,,1658960.0,2863540.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-21,26.204755850314235,26.454064446357336,37.01222314429265,32.06410744092557,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-22,27.504584830606582,26.693021160049113,38.64050113638217,33.564147792979384,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-23,25.695256999789247,28.3671378511996,39.46378616870305,36.2232694193043,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-24,,,,,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-25,,,,,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-26,24.36476725400816,27.286700356912164,39.386301164596716,37.278218617315986,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-27,25.234735047507954,26.921599552196525,37.37868172071447,39.593127158121774,,,1663105.0,2857747.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-28,25.377205975904985,29.05041946101639,38.42170426557655,36.80805575903889,,,1664655.0,2850921.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-29,25.0119282190453,30.868338352711973,35.2798843257296,39.46649245498253,,,1664655.0,2850921.0,0.0371092500000003,5110583.0,221.0,0.0,0.0
2011-09-30,32.663707620894655,30.22729621270814,35.504497519058816,39.880427253404775,,,1664655.0,2850921.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-01,,,,,,,1664655.0,2850921.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-02,,,,,,,1664655.0,2850921.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-03,32.3405276121358,31.715226753481474,35.05748432459433,37.23020669774701,,,1664655.0,2850921.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-04,33.29666246062901,31.822174638982403,36.87080861236811,37.272660444045414,,,1664655.0,2850921.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-05,36.41044425156892,31.549031510582623,34.75255047357351,35.747947044637556,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-06,40.539525889433655,30.393698641617576,33.92784605729116,36.31174050141351,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-07,42.32093930822246,30.570825388605016,32.53066748648115,33.72786674215479,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-08,,,,,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-09,,,,,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-10,,,,,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-11,42.11239021753466,30.04054689014211,30.952602621596725,32.100832010468764,,,1671784.0,2859701.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-12,40.70942976312163,27.05567322608627,27.862269917466847,29.824346267752787,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-13,39.04619830938705,27.42970337402896,26.510660302196925,30.00228224405936,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-14,40.93634019103344,28.224046257603334,26.585229372553272,26.678210118282777,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-15,,,,,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-16,,,,,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-17,41.520826518164355,28.203724181041764,25.05528789891187,26.486634721487633,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-18,40.9673027334434,28.314582430883902,25.787853333725224,24.38440096443668,,,1668766.0,2860822.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-19,36.76670092749079,28.420221007545706,25.698343597433393,21.97206160143628,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-20,36.01562662288727,28.763935090117002,23.60801483001663,20.572649617716138,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-21,36.42192255718824,29.65226497893657,24.993689175161165,19.22462407702551,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-22,,,,,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-23,,,,,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-24,34.27978559122913,28.73701334190848,23.136647684347537,17.983090697986086,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-25,34.5315902368215,27.663460632594294,24.471067003064547,18.92446224788455,,,1670256.0,2852390.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-26,35.98404951186352,29.138567237312344,23.745359164055742,20.32213709268092,,,1678012.0,2845685.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-27,33.5623124003237,29.192890834954795,21.825049249808387,16.59944245207214,,,1678012.0,2845685.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-28,28.224902962701304,27.98377662569962,22.026627729043724,15.346166460310542,,,1678012.0,2845685.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-29,,,,,,,1678012.0,2845685.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-30,,,,,,,1678012.0,2845685.0,0.0449217500000003,5469276.0,232.0,0.0,0.0
2011-10-31,28.95353708098014,27.99632448868607,23.17578106704633,14.0229814516224,,,1678012.0,2845685.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-01,28.825823694209603,26.96042311701285,24.962557730470166,13.176316946210648,,,1678012.0,2845685.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-02,26.345545521591074,26.653573218047285,25.591980309764836,13.699273851040005,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-03,28.502816680018306,26.17361217114977,27.209537138619396,10.854556459229968,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-04,29.959149783758132,26.216816237729645,24.289919210829225,7.911332509074043,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-05,,,,,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-06,,,,,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-07,28.24483678730783,26.452653073063544,25.323109669357365,9.52403756861338,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-08,29.52959929542809,26.499891292468547,24.369701417483725,8.1311139932061,,,1654195.0,2822034.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-09,28.70985496822298,26.04599670863462,25.102149349636164,8.099509121761685,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-10,30.0236107636076,27.791900728300078,25.485215613172414,9.397903944128302,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-11,,,,,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-12,,,,,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-13,,,,,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-14,30.698149176482392,29.896021187669774,26.596846595881004,11.76586005519954,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-15,32.709197729943185,27.697415249914314,24.94538266955672,11.392298761043776,,,1668111.0,2839786.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-16,33.01089706690963,27.520863524990176,24.9004844850287,14.00604196339026,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-17,32.31823007175949,26.292867209354313,25.49410968126776,15.034359079639842,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-18,31.728529213430612,23.019679311353514,23.617836157427973,15.336753660051272,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-19,,,,,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-20,,,,,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-21,33.37770188918565,25.974114544580203,25.11276837239285,15.499236833032,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-22,34.15281365239276,26.783426358214513,22.971749134315104,21.034272007545155,,,1675836.0,2831576.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-23,33.27267053240935,27.860628244600335,24.94539172389844,19.923367530629832,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-24,,,,,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-25,34.041902176622514,28.609008624280733,24.330362205742233,17.60476995059878,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-26,,,,,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-27,,,,,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-28,33.031725944894234,31.03279744331111,25.42732302109664,16.689158525424716,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-29,36.56934737209294,30.10123412086284,23.66179898290133,15.728990363841376,,,1664795.0,2821980.0,0.0410157499999996,5412040.0,230.0,0.0,0.0
2011-11-30,39.55713591082821,32.97994043528263,22.638780523480676,14.853335039839408,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-01,39.29716006657813,33.0893980538649,22.430914129505396,12.055942032247458,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-02,38.21892802576388,33.41105613634099,24.204237959191147,11.806770867559521,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-03,,,,,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-04,,,,,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-05,38.42235720367571,32.03924926347801,23.90183371651088,11.401288784542714,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-06,38.14090177665541,30.29131850614597,20.67007976300107,10.313778962536276,,,1672038.0,2814235.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-07,40.95064468480292,27.8080475580511,21.795708107190677,9.559379335857273,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-08,41.51753388211388,27.019294758958708,23.121932151590755,9.71669551563133,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-09,43.838124362152186,28.3634742184491,22.333027869483345,9.536620803689573,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-10,,,,,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-11,,,,,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-12,42.701374855549375,26.615260736189143,22.642585942951314,11.379970737692702,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-13,42.12146157817731,25.49266415585504,23.578063918239252,11.651571008870462,,,1675034.0,2820691.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-14,36.20255468705035,27.589118045039385,26.553115210277127,14.622337100116454,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-15,35.21791363208626,27.557334684671375,26.12921464411943,14.627096948789415,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-16,36.126505892561944,27.892766567301223,28.24496613200276,15.655178983484632,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-17,,,,,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-18,,,,,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-19,35.97986983573387,26.966611300960338,26.9032808030656,16.892365511722574,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-20,36.636429989542755,26.864619683302223,23.183939648663255,14.43257810828328,,,1673475.0,2902488.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-21,35.99355650899083,24.905877652090524,23.408857224245253,12.213433089567332,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-22,36.53505046770755,22.762670546772057,23.41382453500131,14.156778580220987,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-23,35.638941421494145,21.404360157546435,22.409271234054017,14.314368671921613,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-24,,,,,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-25,,,,,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-26,,,,,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-27,37.80236071875942,21.761819572629904,20.62987448311347,14.29398474081637,,,1684249.0,2916085.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-28,35.90240003730649,21.008270504796485,21.15137571557122,15.686394575469308,,,1672092.0,2926095.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-29,36.19089965237521,22.902692268698132,23.526785695273674,17.297673542371342,,,1672092.0,2926095.0,0.0449219999999996,5330732.0,227.0,0.0,0.0
2011-12-30,34.060206092898504,23.173338776318886,23.85067682962429,17.54607839096866,,,1672092.0,2926095.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2011-12-31,,,,,,,1672092.0,2926095.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-01,,,,,,,1672092.0,2926095.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-02,,,,,,,1672092.0,2926095.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-03,32.303634167440975,24.9963924550145,21.524408110820133,15.358777506195906,,,1672092.0,2926095.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-04,29.790215684799556,25.050944048454753,19.86418192160056,13.637739672582882,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-05,28.475103462211052,25.745038913360673,20.3177492154216,12.336198605078494,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-06,28.627724640393204,23.94550295831354,20.981264467081502,12.429004678304864,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-07,,,,,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-08,,,,,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-09,27.09447729123404,23.976733076742633,20.68696586622343,11.944850903764518,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-10,28.526705008724566,24.142851334054697,20.205137630795463,11.975274428870364,,,1663438.0,2917689.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-11,27.21357449935624,25.85028071597327,21.505782651873858,13.412519637310254,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-12,27.185225722226036,26.271085187115077,22.762591962528518,17.690000276775436,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-13,26.991575887103103,25.733360507498304,23.43294487951121,20.497651871571577,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-14,,,,,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-15,,,,,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-16,,,,,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-17,27.625672120823456,26.029908174505238,24.451150540407696,20.326652791471417,,,1650843.0,2899149.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-18,25.90380930401537,26.11827062613203,24.722241035393097,20.58935565731224,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-19,25.42161372955043,26.43897140527818,23.155949856239488,19.047082885161842,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-20,26.6055363261386,25.540938027830407,21.770201145989716,18.690207978036028,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-21,,,,,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-22,,,,,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-23,25.654895358049323,24.821197061157818,22.883861687204018,19.722687919720954,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-24,24.01410038673779,25.18709323780176,23.133049407131352,19.846768257885117,,,1651506.0,2919423.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-25,24.81176969117538,25.094945277841504,25.60274086408353,18.201837149205403,,,1661529.0,2919545.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-26,22.099157621247038,27.257320825830874,27.565369067514837,16.79970799942197,,,1661529.0,2919545.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-27,20.560534730056368,27.323271625432355,29.902030310851018,18.10217537951297,,,1661529.0,2919545.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-28,,,,,,,1661529.0,2919545.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-29,,,,,,,1661529.0,2919545.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-30,20.383315513257116,26.85885615621774,31.482240148696945,20.569474373766127,,,1661529.0,2919545.0,0.0527344999999996,5736629.0,237.0,0.0,0.0
2012-01-31,17.468249548144854,26.866408524914846,31.991605888446173,19.298661509252724,,,1661529.0,2919545.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-01,15.516608663481701,27.996085030699277,31.332037276243796,19.335233789397023,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-02,15.535609072683254,28.1180847650231,32.184074844008336,20.261542179296214,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-03,14.978250543893342,28.444080746024,30.597164628674022,18.925490351226983,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-04,,,,,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-05,,,,,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-06,11.747945177380533,29.039841245197536,30.579166974846743,20.559320509381223,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-07,12.728229105367642,30.433636073978747,30.909879649996242,20.102263191397185,,,1662459.0,2924947.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-08,13.24330894289183,29.98195200641929,30.148077814546866,18.07852736290363,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-09,9.538744432671109,30.815181965522243,28.55793230541525,15.872829548777588,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-10,7.603317244584403,29.953278269567733,28.604830286549344,15.590471657749333,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-11,,,,,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-12,,,,,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-13,8.04053586171749,31.793141912721538,27.871597538038372,16.345440678935404,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-14,3.167912956538732,30.780169706554602,28.39548803205804,18.281659250605173,,,1660692.0,2928275.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-15,5.6687307232716755,31.137727224652693,29.042715775271517,17.680005694160627,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-16,6.2621740588841845,32.41836632685846,30.744392604671333,21.082399404614932,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-17,4.905379740232082,30.89061237921743,31.82374485746209,23.15644608469779,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-18,,,,,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-19,,,,,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-20,,,,,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-21,1.5175009782675275,30.949643442708123,30.72273333945219,22.630351445145322,,,1667071.0,2937893.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-22,1.812384640842435,29.444810606773515,30.87027308132707,23.08921686162256,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-23,-1.928855076509528,29.873274099543323,29.899333562681818,22.205556547103527,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-24,-1.1429478161484319,29.048081504472464,30.44365758223313,22.931701839126163,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-25,,,,,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-26,,,,,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-27,-4.302246581850966,28.756093283588427,29.696509691945494,22.554001754251374,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-28,-2.1436796056062413,26.266875452212176,28.851105567957433,22.45108432067599,,,1656581.0,2932813.0,0.0371092500000003,5651214.0,234.0,0.0,0.0
2012-02-29,-3.2946881131268313,23.666720244772677,27.788346773138784,23.050464720921752,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-01,-2.717990968361672,24.788839642453382,27.339608156695675,22.703330315452263,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-02,-2.0792435729832803,25.248623552793788,27.32179634940877,21.73570256361006,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-03,,,,,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-04,,,,,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-05,-5.4804972001187835,25.764196890216695,27.86430828125353,22.715491892442174,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-06,-4.895077932893788,26.434320742685372,27.759655632020326,22.216320167876006,,,1661601.0,2925722.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-07,-6.381110679316571,26.562653842747693,28.266150646094616,22.632359125558366,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-08,-7.589239185656904,24.418002778647804,26.89683918234431,20.86104926220412,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-09,-5.236640845487361,23.744827960292525,26.033510247467376,19.744167459974108,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-10,,,,,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-11,,,,,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-12,-7.3880395934589025,22.718957041751878,25.92529351600703,20.529389897305805,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-13,-7.567248198399042,22.73819604082128,23.096666718089864,18.931265261992166,,,1659279.0,2884747.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-14,-7.103160681320993,21.43057339248911,19.67549096232537,16.26205293682625,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-15,-4.663074579080991,20.349440479621165,17.148294212434564,15.275293804850605,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-16,-8.272562818141264,19.597603068071123,17.085844093538412,16.490967931723787,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-17,,,,,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-18,,,,,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-19,-8.301068570468757,18.771440971707676,16.53737807346235,16.027844300179368,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-20,-7.559504185190583,17.870908323751607,16.374713559519392,17.991332670816973,,,1659768.0,2893560.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-21,-6.548717821333042,16.529164071941153,16.207147215108193,18.587788224575547,,,1663484.0,2892646.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
2012-03-22,-7.202808691704199,15.904449029273692,15.742529843714152,18.8052250762816,,,1663484.0,2892646.0,0.0449217500000003,5564999.0,231.0,0.0,0.0
